Date,padd4&5_distillates_stocks,padd1_distillates_stocks,padd2_distillates_stocks,padd3_distillates_stocks,us_distillates_demand,us_distillates_stocks,summary_table
1982-08-20 00:00:00,0.0,,,,,149415,
1982-08-27 00:00:00,0.0,,,,,154589,
1982-09-24 00:00:00,0.0,,,,,158684,
1982-10-01 00:00:00,0.0,,,,,154461,
1982-10-08 00:00:00,0.0,,,,,158242,
1982-10-15 00:00:00,0.0,,,,,161578,
1982-10-22 00:00:00,0.0,,,,,162934,
1982-10-29 00:00:00,0.0,,,,,163615,
1982-11-05 00:00:00,0.0,,,,,167788,
1982-11-12 00:00:00,0.0,,,,,171476,
1982-11-19 00:00:00,0.0,,,,,176408,
1982-11-26 00:00:00,0.0,,,,,177220,
1982-12-03 00:00:00,0.0,,,,,183739,
1982-12-10 00:00:00,0.0,,,,,186012,
1982-12-17 00:00:00,0.0,,,,,180500,
1982-12-24 00:00:00,0.0,,,,,182191,
1982-12-31 00:00:00,0.0,,,,,181320,
1983-01-07 00:00:00,0.0,,,,,177776,
1983-01-14 00:00:00,0.0,,,,,175056,
1983-01-21 00:00:00,0.0,,,,,170674,
1983-01-28 00:00:00,0.0,,,,,169335,
1983-02-04 00:00:00,0.0,,,,,164140,
1983-02-11 00:00:00,0.0,,,,,156851,
1983-02-18 00:00:00,0.0,,,,,151762,
1983-02-25 00:00:00,0.0,,,,,147669,
1983-03-04 00:00:00,0.0,,,,,143232,
1983-03-11 00:00:00,0.0,,,,,140328,
1983-03-18 00:00:00,0.0,,,,,134386,
1983-03-25 00:00:00,0.0,,,,,130691,
1983-04-01 00:00:00,0.0,,,,,120716,
1983-04-08 00:00:00,0.0,,,,,113374,
1983-04-15 00:00:00,0.0,,,,,108005,
1983-04-29 00:00:00,0.0,,,,,103591,
1983-05-13 00:00:00,0.0,,,,,105353,
1983-05-20 00:00:00,0.0,,,,,105660,
1983-06-03 00:00:00,0.0,,,,,106526,
1983-06-10 00:00:00,0.0,,,,,110887,
1983-06-17 00:00:00,0.0,,,,,110489,
1983-06-24 00:00:00,0.0,,,,,110184,
1983-07-01 00:00:00,0.0,,,,,111977,
1983-07-08 00:00:00,0.0,,,,,118492,
1983-07-15 00:00:00,0.0,,,,,122288,
1983-07-22 00:00:00,0.0,,,,,125013,
1983-07-29 00:00:00,0.0,,,,,129243,
1983-08-05 00:00:00,0.0,,,,,131400,
1983-08-12 00:00:00,0.0,,,,,134269,
1983-08-19 00:00:00,0.0,,,,,137558,
1983-08-26 00:00:00,0.0,,,,,138537,
1983-09-02 00:00:00,0.0,,,,,142766,
1983-09-09 00:00:00,0.0,,,,,146674,
1983-09-16 00:00:00,0.0,,,,,150449,
1983-09-23 00:00:00,0.0,,,,,153838,
1983-09-30 00:00:00,0.0,,,,,153527,
1983-10-07 00:00:00,0.0,,,,,157008,
1983-10-14 00:00:00,0.0,,,,,157722,
1983-10-21 00:00:00,0.0,,,,,161612,
1983-10-28 00:00:00,0.0,,,,,163626,
1983-11-04 00:00:00,0.0,,,,,160034,
1983-11-11 00:00:00,0.0,,,,,162110,
1983-11-18 00:00:00,0.0,,,,,160733,
1983-11-25 00:00:00,0.0,,,,,160547,
1983-12-02 00:00:00,0.0,,,,,162001,
1983-12-09 00:00:00,0.0,,,,,159824,
1983-12-16 00:00:00,0.0,,,,,157021,
1983-12-23 00:00:00,0.0,,,,,157436,
1983-12-30 00:00:00,0.0,,,,,144425,
1984-01-06 00:00:00,0.0,,,,,138558,
1984-01-13 00:00:00,0.0,,,,,132425,
1984-01-20 00:00:00,0.0,,,,,124411,
1984-01-27 00:00:00,0.0,,,,,118970,
1984-02-03 00:00:00,0.0,,,,,116726,
1984-02-10 00:00:00,0.0,,,,,117705,
1984-02-17 00:00:00,0.0,,,,,125895,
1984-02-24 00:00:00,0.0,,,,,132867,
1984-03-02 00:00:00,0.0,,,,,129907,
1984-03-09 00:00:00,0.0,,,,,127991,
1984-03-16 00:00:00,0.0,,,,,121019,
1984-03-23 00:00:00,0.0,,,,,115454,
1984-03-30 00:00:00,0.0,,,,,112580,
1984-04-06 00:00:00,0.0,,,,,104946,
1984-04-13 00:00:00,0.0,,,,,101387,
1984-04-20 00:00:00,0.0,,,,,98783,
1984-04-27 00:00:00,0.0,,,,,99220,
1984-05-04 00:00:00,0.0,,,,,98671,
1984-05-11 00:00:00,0.0,,,,,97136,
1984-05-18 00:00:00,0.0,,,,,95694,
1984-05-25 00:00:00,0.0,,,,,94254,
1984-06-01 00:00:00,0.0,,,,,99267,
1984-06-08 00:00:00,0.0,,,,,102953,
1984-06-15 00:00:00,0.0,,,,,104657,
1984-06-22 00:00:00,0.0,,,,,111756,
1984-06-29 00:00:00,0.0,,,,,113277,
1984-07-06 00:00:00,0.0,,,,,115533,
1984-07-13 00:00:00,0.0,,,,,119185,
1984-07-20 00:00:00,0.0,,,,,122417,
1984-07-27 00:00:00,0.0,,,,,123507,
1984-08-03 00:00:00,0.0,,,,,126057,
1984-08-10 00:00:00,0.0,,,,,128721,
1984-08-17 00:00:00,0.0,,,,,132176,
1984-08-24 00:00:00,0.0,,,,,133575,
1984-08-31 00:00:00,0.0,,,,,136038,
1984-09-07 00:00:00,0.0,,,,,140575,
1984-09-14 00:00:00,0.0,,,,,139605,
1984-09-21 00:00:00,0.0,,,,,141027,
1984-09-28 00:00:00,0.0,,,,,141939,
1984-10-05 00:00:00,0.0,,,,,143191,
1984-10-12 00:00:00,0.0,,,,,148298,
1984-10-19 00:00:00,0.0,,,,,152974,
1984-10-26 00:00:00,0.0,,,,,155641,
1984-11-02 00:00:00,0.0,,,,,154929,
1984-11-09 00:00:00,0.0,,,,,157501,
1984-11-16 00:00:00,0.0,,,,,157133,
1984-11-23 00:00:00,0.0,,,,,159417,
1984-11-30 00:00:00,0.0,,,,,161646,
1984-12-07 00:00:00,0.0,,,,,158118,
1984-12-14 00:00:00,0.0,,,,,155273,
1984-12-21 00:00:00,0.0,,,,,155580,
1984-12-28 00:00:00,0.0,,,,,159499,
1985-01-04 00:00:00,0.0,,,,,162841,
1985-01-11 00:00:00,0.0,,,,,162711,
1985-01-18 00:00:00,0.0,,,,,155146,
1985-01-25 00:00:00,0.0,,,,,145689,
1985-02-01 00:00:00,0.0,,,,,143350,
1985-02-08 00:00:00,0.0,,,,,139186,
1985-02-15 00:00:00,0.0,,,,,133574,
1985-02-22 00:00:00,0.0,,,,,126365,
1985-03-01 00:00:00,0.0,,,,,123669,
1985-03-08 00:00:00,0.0,,,,,117561,
1985-03-15 00:00:00,0.0,,,,,109990,
1985-03-22 00:00:00,0.0,,,,,103819,
1985-03-29 00:00:00,0.0,,,,,98539,
1985-04-05 00:00:00,0.0,,,,,98195,
1985-04-12 00:00:00,0.0,,,,,97250,
1985-04-19 00:00:00,0.0,,,,,96263,
1985-04-26 00:00:00,0.0,,,,,95906,
1985-05-03 00:00:00,0.0,,,,,96584,
1985-05-10 00:00:00,0.0,,,,,97349,
1985-05-17 00:00:00,0.0,,,,,99311,
1985-05-24 00:00:00,0.0,,,,,100847,
1985-05-31 00:00:00,0.0,,,,,105001,
1985-06-07 00:00:00,0.0,,,,,105288,
1985-06-14 00:00:00,0.0,,,,,106951,
1985-06-21 00:00:00,0.0,,,,,107828,
1985-06-28 00:00:00,0.0,,,,,107941,
1985-07-05 00:00:00,0.0,,,,,110986,
1985-07-12 00:00:00,0.0,,,,,112515,
1985-07-19 00:00:00,0.0,,,,,115151,
1985-07-26 00:00:00,0.0,,,,,118360,
1985-08-02 00:00:00,0.0,,,,,115667,
1985-08-09 00:00:00,0.0,,,,,116301,
1985-08-16 00:00:00,0.0,,,,,117813,
1985-08-23 00:00:00,0.0,,,,,116902,
1985-08-30 00:00:00,0.0,,,,,114127,
1985-09-06 00:00:00,0.0,,,,,115710,
1985-09-13 00:00:00,0.0,,,,,115807,
1985-09-20 00:00:00,0.0,,,,,114625,
1985-09-27 00:00:00,0.0,,,,,115197,
1985-10-04 00:00:00,0.0,,,,,114396,
1985-10-11 00:00:00,0.0,,,,,116264,
1985-10-18 00:00:00,0.0,,,,,116398,
1985-10-25 00:00:00,0.0,,,,,120726,
1985-11-01 00:00:00,0.0,,,,,121971,
1985-11-08 00:00:00,0.0,,,,,123068,
1985-11-15 00:00:00,0.0,,,,,129291,
1985-11-22 00:00:00,0.0,,,,,131966,
1985-11-29 00:00:00,0.0,,,,,136011,
1985-12-06 00:00:00,0.0,,,,,141370,
1985-12-13 00:00:00,0.0,,,,,141618,
1985-12-20 00:00:00,0.0,,,,,139919,
1985-12-27 00:00:00,0.0,,,,,143344,
1986-01-03 00:00:00,0.0,,,,,145080,
1986-01-10 00:00:00,0.0,,,,,146695,
1986-01-17 00:00:00,0.0,,,,,145730,
1986-01-24 00:00:00,0.0,,,,,143604,
1986-01-31 00:00:00,0.0,,,,,138675,
1986-02-07 00:00:00,0.0,,,,,135529,
1986-02-14 00:00:00,0.0,,,,,129003,
1986-02-21 00:00:00,0.0,,,,,123415,
1986-02-28 00:00:00,0.0,,,,,114417,
1986-03-07 00:00:00,0.0,,,,,108817,
1986-03-14 00:00:00,0.0,,,,,100875,
1986-03-21 00:00:00,0.0,,,,,98526,
1986-03-28 00:00:00,0.0,,,,,97845,
1986-04-04 00:00:00,0.0,,,,,98896,
1986-04-11 00:00:00,0.0,,,,,97733,
1986-04-18 00:00:00,0.0,,,,,96523,
1986-04-25 00:00:00,0.0,,,,,97241,
1986-05-02 00:00:00,0.0,,,,,95321,
1986-05-09 00:00:00,0.0,,,,,94524,
1986-05-16 00:00:00,0.0,,,,,93294,
1986-05-23 00:00:00,0.0,,,,,92691,
1986-05-30 00:00:00,0.0,,,,,97589,
1986-06-06 00:00:00,0.0,,,,,98596,
1986-06-13 00:00:00,0.0,,,,,100581,
1986-06-20 00:00:00,0.0,,,,,103791,
1986-06-27 00:00:00,0.0,,,,,104308,
1986-07-04 00:00:00,0.0,,,,,106458,
1986-07-11 00:00:00,0.0,,,,,107558,
1986-07-18 00:00:00,0.0,,,,,111223,
1986-07-25 00:00:00,0.0,,,,,111673,
1986-08-01 00:00:00,0.0,,,,,118894,
1986-08-08 00:00:00,0.0,,,,,120734,
1986-08-15 00:00:00,0.0,,,,,121528,
1986-08-22 00:00:00,0.0,,,,,128999,
1986-08-29 00:00:00,0.0,,,,,132858,
1986-09-05 00:00:00,0.0,,,,,137082,
1986-09-12 00:00:00,0.0,,,,,143584,
1986-09-19 00:00:00,0.0,,,,,145849,
1986-09-26 00:00:00,0.0,,,,,148492,
1986-10-03 00:00:00,0.0,,,,,150834,
1986-10-10 00:00:00,0.0,,,,,153728,
1986-10-17 00:00:00,0.0,,,,,151815,
1986-10-24 00:00:00,0.0,,,,,152171,
1986-10-31 00:00:00,0.0,,,,,151896,
1986-11-07 00:00:00,0.0,,,,,153723,
1986-11-14 00:00:00,0.0,,,,,154088,
1986-11-21 00:00:00,0.0,,,,,152461,
1986-11-28 00:00:00,0.0,,,,,152632,
1986-12-05 00:00:00,0.0,,,,,154533,
1986-12-12 00:00:00,0.0,,,,,155991,
1986-12-19 00:00:00,0.0,,,,,154341,
1986-12-26 00:00:00,0.0,,,,,155124,
1987-01-02 00:00:00,0.0,,,,,155830,
1987-01-09 00:00:00,0.0,,,,,155298,
1987-01-16 00:00:00,0.0,,,,,151330,
1987-01-23 00:00:00,0.0,,,,,147992,
1987-01-30 00:00:00,0.0,,,,,143598,
1987-02-06 00:00:00,0.0,,,,,138733,
1987-02-13 00:00:00,0.0,,,,,136263,
1987-02-20 00:00:00,0.0,,,,,131798,
1987-02-27 00:00:00,0.0,,,,,128370,
1987-03-06 00:00:00,0.0,,,,,119593,
1987-03-13 00:00:00,0.0,,,,,112039,
1987-03-20 00:00:00,0.0,,,,,108793,
1987-03-27 00:00:00,0.0,,,,,106906,
1987-04-03 00:00:00,0.0,,,,,106854,
1987-04-10 00:00:00,0.0,,,,,105764,
1987-04-17 00:00:00,0.0,,,,,104866,
1987-04-24 00:00:00,0.0,,,,,103623,
1987-05-01 00:00:00,0.0,,,,,99823,
1987-05-08 00:00:00,0.0,,,,,97865,
1987-05-15 00:00:00,0.0,,,,,95243,
1987-05-22 00:00:00,0.0,,,,,95885,
1987-05-29 00:00:00,0.0,,,,,100667,
1987-06-05 00:00:00,0.0,,,,,99287,
1987-06-12 00:00:00,0.0,,,,,99450,
1987-06-19 00:00:00,0.0,,,,,102666,
1987-06-26 00:00:00,0.0,,,,,103561,
1987-07-03 00:00:00,0.0,,,,,104988,
1987-07-10 00:00:00,0.0,,,,,109265,
1987-07-17 00:00:00,0.0,,,,,111275,
1987-07-24 00:00:00,0.0,,,,,113447,
1987-07-31 00:00:00,0.0,,,,,113663,
1987-08-07 00:00:00,0.0,,,,,114395,
1987-08-14 00:00:00,0.0,,,,,119819,
1987-08-21 00:00:00,0.0,,,,,121360,
1987-08-28 00:00:00,0.0,,,,,122472,
1987-09-04 00:00:00,0.0,,,,,122354,
1987-09-11 00:00:00,0.0,,,,,126626,
1987-09-18 00:00:00,0.0,,,,,125585,
1987-09-25 00:00:00,0.0,,,,,128599,
1987-10-02 00:00:00,0.0,,,,,128681,
1987-10-09 00:00:00,0.0,,,,,128017,
1987-10-16 00:00:00,0.0,,,,,124975,
1987-10-23 00:00:00,0.0,,,,,123177,
1987-10-30 00:00:00,0.0,,,,,122894,
1987-11-06 00:00:00,0.0,,,,,120537,
1987-11-13 00:00:00,0.0,,,,,124785,
1987-11-20 00:00:00,0.0,,,,,123920,
1987-11-27 00:00:00,0.0,,,,,122311,
1987-12-04 00:00:00,0.0,,,,,127749,
1987-12-11 00:00:00,0.0,,,,,126770,
1987-12-18 00:00:00,0.0,,,,,127849,
1987-12-25 00:00:00,0.0,,,,,131127,
1988-01-01 00:00:00,0.0,,,,,137169,
1988-01-08 00:00:00,0.0,,,,,135783,
1988-01-15 00:00:00,0.0,,,,,132064,
1988-01-22 00:00:00,0.0,,,,,128517,
1988-01-29 00:00:00,0.0,,,,,126670,
1988-02-05 00:00:00,0.0,,,,,123132,
1988-02-12 00:00:00,0.0,,,,,117145,
1988-02-19 00:00:00,0.0,,,,,113358,
1988-02-26 00:00:00,0.0,,,,,111688,
1988-03-04 00:00:00,0.0,,,,,108209,
1988-03-11 00:00:00,0.0,,,,,102749,
1988-03-18 00:00:00,0.0,,,,,99110,
1988-03-25 00:00:00,0.0,,,,,94866,
1988-04-01 00:00:00,0.0,,,,,91965,
1988-04-08 00:00:00,0.0,,,,,92650,
1988-04-15 00:00:00,0.0,,,,,94967,
1988-04-22 00:00:00,0.0,,,,,93475,
1988-04-29 00:00:00,0.0,,,,,94899,
1988-05-06 00:00:00,0.0,,,,,95317,
1988-05-13 00:00:00,0.0,,,,,97503,
1988-05-20 00:00:00,0.0,,,,,97961,
1988-05-27 00:00:00,0.0,,,,,99817,
1988-06-03 00:00:00,0.0,,,,,103804,
1988-06-10 00:00:00,0.0,,,,,108435,
1988-06-17 00:00:00,0.0,,,,,109966,
1988-06-24 00:00:00,0.0,,,,,110636,
1988-07-01 00:00:00,0.0,,,,,112184,
1988-07-08 00:00:00,0.0,,,,,116214,
1988-07-15 00:00:00,0.0,,,,,117214,
1988-07-22 00:00:00,0.0,,,,,117481,
1988-07-29 00:00:00,0.0,,,,,118668,
1988-08-05 00:00:00,0.0,,,,,119571,
1988-08-12 00:00:00,0.0,,,,,120998,
1988-08-19 00:00:00,0.0,,,,,123661,
1988-08-26 00:00:00,0.0,,,,,122162,
1988-09-02 00:00:00,0.0,,,,,125585,
1988-09-09 00:00:00,0.0,,,,,131772,
1988-09-16 00:00:00,0.0,,,,,133801,
1988-09-23 00:00:00,0.0,,,,,134913,
1988-09-30 00:00:00,0.0,,,,,134735,
1988-10-07 00:00:00,0.0,,,,,134050,
1988-10-14 00:00:00,0.0,,,,,133318,
1988-10-21 00:00:00,0.0,,,,,128848,
1988-10-28 00:00:00,0.0,,,,,130645,
1988-11-04 00:00:00,0.0,,,,,129711,
1988-11-11 00:00:00,0.0,,,,,127212,
1988-11-18 00:00:00,0.0,,,,,128162,
1988-11-25 00:00:00,0.0,,,,,127762,
1988-12-02 00:00:00,0.0,,,,,128880,
1988-12-09 00:00:00,0.0,,,,,127340,
1988-12-16 00:00:00,0.0,,,,,126916,
1988-12-23 00:00:00,0.0,,,,,124749,
1988-12-30 00:00:00,0.0,,,,,125548,
1989-01-06 00:00:00,0.0,,,,,126817,
1989-01-13 00:00:00,0.0,,,,,125053,
1989-01-20 00:00:00,0.0,,,,,120024,
1989-01-27 00:00:00,0.0,,,,,119772,
1989-02-03 00:00:00,0.0,,,,,118010,
1989-02-10 00:00:00,0.0,,,,,116267,
1989-02-17 00:00:00,0.0,,,,,112651,
1989-02-24 00:00:00,0.0,,,,,110541,
1989-03-03 00:00:00,0.0,,,,,108402,
1989-03-10 00:00:00,0.0,,,,,102556,
1989-03-17 00:00:00,0.0,,,,,100216,
1989-03-24 00:00:00,0.0,,,,,96586,
1989-03-31 00:00:00,0.0,,,,,98147,
1989-04-07 00:00:00,0.0,,,,,97887,
1989-04-14 00:00:00,0.0,,,,,99216,
1989-04-21 00:00:00,0.0,,,,,97782,
1989-04-28 00:00:00,0.0,,,,,96738,
1989-05-05 00:00:00,0.0,,,,,95953,
1989-05-12 00:00:00,0.0,,,,,96832,
1989-05-19 00:00:00,0.0,,,,,94553,
1989-05-26 00:00:00,0.0,,,,,94986,
1989-06-02 00:00:00,0.0,,,,,99019,
1989-06-09 00:00:00,0.0,,,,,98669,
1989-06-16 00:00:00,0.0,,,,,97760,
1989-06-23 00:00:00,0.0,,,,,98421,
1989-06-30 00:00:00,0.0,,,,,100092,
1989-07-07 00:00:00,0.0,,,,,104810,
1989-07-14 00:00:00,0.0,,,,,109731,
1989-07-21 00:00:00,0.0,,,,,108828,
1989-07-28 00:00:00,0.0,,,,,113217,
1989-08-04 00:00:00,0.0,,,,,115812,
1989-08-11 00:00:00,0.0,,,,,116476,
1989-08-18 00:00:00,0.0,,,,,118002,
1989-08-25 00:00:00,0.0,,,,,116487,
1989-09-01 00:00:00,0.0,,,,,116231,
1989-09-08 00:00:00,0.0,,,,,118891,
1989-09-15 00:00:00,0.0,,,,,120684,
1989-09-22 00:00:00,0.0,,,,,121919,
1989-09-29 00:00:00,0.0,,,,,122375,
1989-10-06 00:00:00,0.0,,,,,121136,
1989-10-13 00:00:00,0.0,,,,,120163,
1989-10-20 00:00:00,0.0,,,,,119898,
1989-10-27 00:00:00,0.0,,,,,119032,
1989-11-03 00:00:00,0.0,,,,,119158,
1989-11-10 00:00:00,0.0,,,,,122191,
1989-11-17 00:00:00,0.0,,,,,118850,
1989-11-24 00:00:00,0.0,,,,,121163,
1989-12-01 00:00:00,0.0,,,,,121911,
1989-12-08 00:00:00,0.0,,,,,118134,
1989-12-15 00:00:00,0.0,,,,,115782,
1989-12-22 00:00:00,0.0,,,,,111143,
1989-12-29 00:00:00,0.0,,,,,106744,
1990-01-05 00:00:00,32514.0,37024.0,,,,109207,37024.0
1990-01-12 00:00:00,33579.0,36753.0,,,,109516,36753.0
1990-01-19 00:00:00,34838.0,40115.0,,,,114347,40115.0
1990-01-26 00:00:00,35900.0,43991.0,,,,119922,43991.0
1990-02-02 00:00:00,35239.0,47492.0,,,,122954,47492.0
1990-02-09 00:00:00,35574.0,46603.0,,,,122229,46603.0
1990-02-16 00:00:00,34729.0,45870.0,,,,120413,45870.0
1990-02-23 00:00:00,34184.0,44977.0,,,,118477,44977.0
1990-03-02 00:00:00,34059.0,42266.0,,,,115706,42266.0
1990-03-09 00:00:00,32717.0,38611.0,,,,110772,38611.0
1990-03-16 00:00:00,31418.0,36319.0,,,,107077,36319.0
1990-03-23 00:00:00,31520.0,33538.0,,,,103187,33538.0
1990-03-30 00:00:00,31688.0,33145.0,,,,102203,33145.0
1990-04-06 00:00:00,30164.0,30795.0,,,,98960,30795.0
1990-04-13 00:00:00,30542.0,29812.0,,,,98140,29812.0
1990-04-20 00:00:00,30329.0,29495.0,,,,96385,29495.0
1990-04-27 00:00:00,30508.0,28511.0,,,,96581,28511.0
1990-05-04 00:00:00,28899.0,29175.0,,,,96669,29175.0
1990-05-11 00:00:00,29435.0,28778.0,,,,97054,28778.0
1990-05-18 00:00:00,30150.0,30568.0,,,,98930,30568.0
1990-05-25 00:00:00,29760.0,31681.0,,,,100713,31681.0
1990-06-01 00:00:00,30974.0,33408.0,,,,103054,33408.0
1990-06-08 00:00:00,30845.0,34490.0,,,,105527,34490.0
1990-06-15 00:00:00,31688.0,37214.0,,,,108385,37214.0
1990-06-22 00:00:00,30949.0,38732.0,,,,109580,38732.0
1990-06-29 00:00:00,31300.0,40910.0,,,,110964,40910.0
1990-07-06 00:00:00,31240.0,43220.0,,,,113826,43220.0
1990-07-13 00:00:00,31911.0,45876.0,,,,117826,45876.0
1990-07-20 00:00:00,31355.0,49205.0,,,,120499,49205.0
1990-07-27 00:00:00,32039.0,49719.0,,,,122438,49719.0
1990-08-03 00:00:00,30914.0,51185.0,,,,122138,51185.0
1990-08-10 00:00:00,30278.0,53424.0,,,,122994,53424.0
1990-08-17 00:00:00,31082.0,54480.0,,,,124943,54480.0
1990-08-24 00:00:00,30614.0,54080.0,,,,126340,54080.0
1990-08-31 00:00:00,31481.0,56064.0,,,,129733,56064.0
1990-09-07 00:00:00,32566.0,58376.0,,,,134435,58376.0
1990-09-14 00:00:00,32254.0,60658.0,,,,135971,60658.0
1990-09-21 00:00:00,32251.0,63166.0,,,,137983,63166.0
1990-09-28 00:00:00,30886.0,63766.0,,,,136899,63766.0
1990-10-05 00:00:00,30353.0,62949.0,,,,134007,62949.0
1990-10-12 00:00:00,30153.0,65858.0,,,,136646,65858.0
1990-10-19 00:00:00,30570.0,66335.0,,,,136997,66335.0
1990-10-26 00:00:00,30577.0,66523.0,,,,138549,66523.0
1990-11-02 00:00:00,30027.0,65646.0,,,,137892,65646.0
1990-11-09 00:00:00,42846.0,65497.0,11200.0,41000.0,,136160,65497.0
1990-11-16 00:00:00,42901.0,64758.0,10600.0,40800.0,,134642,64758.0
1990-11-23 00:00:00,44611.0,63053.0,10400.0,38500.0,,134566,63053.0
1990-11-30 00:00:00,44987.0,60757.0,10900.0,36200.0,,134440,60757.0
1990-12-07 00:00:00,45395.0,58719.0,9800.0,34900.0,,133203,58719.0
1990-12-14 00:00:00,46704.0,56477.0,10200.0,32200.0,,132331,56477.0
1990-12-21 00:00:00,47103.0,54502.0,8700.0,31500.0,,129581,54502.0
1990-12-28 00:00:00,48161.0,54867.0,8600.0,31500.0,,129846,54867.0
1991-01-04 00:00:00,49367.0,53809.0,8500.0,29800.0,,129423,53809.0
1991-01-11 00:00:00,46154.0,50181.0,8600.0,28200.0,,126956,50181.0
1991-01-18 00:00:00,43815.0,46411.0,7400.0,25700.0,,117980,46411.0
1991-01-25 00:00:00,43332.0,44023.0,6800.0,24100.0,,115089,44023.0
1991-02-01 00:00:00,42394.0,40491.0,6700.0,21100.0,,110890,40491.0
1991-02-08 00:00:00,42900.0,38349.0,6600.0,19600.0,3139.0,108705,38349.0
1991-02-15 00:00:00,42029.0,35710.0,5700.0,18600.0,3121.0,105147,35710.0
1991-02-22 00:00:00,42352.0,33618.0,4200.0,18300.0,2847.0,104337,33618.0
1991-03-01 00:00:00,41333.0,32236.0,4000.0,17600.0,2964.0,102276,32236.0
1991-03-08 00:00:00,40223.0,29928.0,3900.0,16200.0,3338.0,101071,29928.0
1991-03-15 00:00:00,38962.0,28710.0,3400.0,15000.0,3699.0,96815,28710.0
1991-03-22 00:00:00,38651.0,29355.0,3600.0,15500.0,2946.0,97420,29355.0
1991-03-29 00:00:00,40543.0,29180.0,3400.0,14700.0,3026.0,97028,29180.0
1991-04-05 00:00:00,40677.0,30064.0,3600.0,15200.0,3106.0,96007,30064.0
1991-04-12 00:00:00,40172.0,30170.0,3900.0,15500.0,2789.0,96949,30170.0
1991-04-19 00:00:00,39950.0,31440.0,4800.0,16100.0,2790.0,98364,31440.0
1991-04-26 00:00:00,39957.0,32270.0,5000.0,17300.0,2610.0,100598,32270.0
1991-05-03 00:00:00,30235.0,33142.0,,,2877.0,101538,33142.0
1991-05-10 00:00:00,41249.0,34085.0,5200.0,18200.0,2891.0,103025,34085.0
1991-05-17 00:00:00,41452.0,34370.0,4700.0,18200.0,2933.0,102361,34370.0
1991-05-24 00:00:00,42190.0,34655.0,4400.0,19400.0,2806.0,102974,34655.0
1991-05-31 00:00:00,43642.0,36079.0,4700.0,20500.0,2346.0,108200,36079.0
1991-06-07 00:00:00,43041.0,37251.0,4900.0,21200.0,2916.0,108069,37251.0
1991-06-14 00:00:00,43244.0,39901.0,4700.0,23000.0,2795.0,111170,39901.0
1991-06-21 00:00:00,43709.0,42622.0,5900.0,24800.0,2675.0,113705,42622.0
1991-06-28 00:00:00,42707.0,43975.0,6600.0,26100.0,3089.0,113216,43975.0
1991-07-05 00:00:00,41851.0,44642.0,6700.0,26600.0,2914.0,113605,44642.0
1991-07-12 00:00:00,43416.0,47650.0,7300.0,28900.0,2055.0,120095,47650.0
1991-07-19 00:00:00,42892.0,47902.0,7400.0,29700.0,3121.0,120306,47902.0
1991-07-26 00:00:00,43067.0,49297.0,7900.0,30500.0,2682.0,122550,49297.0
1991-08-02 00:00:00,44029.0,51154.0,9500.0,30300.0,2787.0,125040,51154.0
1991-08-09 00:00:00,43527.0,52136.0,9100.0,31800.0,2755.0,126356,52136.0
1991-08-16 00:00:00,42550.0,52970.0,8400.0,34200.0,2959.0,126038,52970.0
1991-08-23 00:00:00,43664.0,53507.0,8700.0,33600.0,2841.0,127749,53507.0
1991-08-30 00:00:00,43136.0,55336.0,9300.0,35600.0,2876.0,129670,55336.0
1991-09-06 00:00:00,44809.0,57165.0,9200.0,36700.0,2774.0,132645,57165.0
1991-09-13 00:00:00,44787.0,58837.0,9900.0,37600.0,2826.0,135574,58837.0
1991-09-20 00:00:00,45663.0,61589.0,10700.0,38800.0,2987.0,139631,61589.0
1991-09-27 00:00:00,44648.0,62874.0,11100.0,39700.0,3053.0,140645,62874.0
1991-10-04 00:00:00,43975.0,63004.0,11000.0,39700.0,3417.0,138759,63004.0
1991-10-11 00:00:00,43285.0,64856.0,11500.0,41100.0,3086.0,139319,64856.0
1991-10-18 00:00:00,42913.0,64733.0,11400.0,41300.0,3233.0,137650,64733.0
1991-10-25 00:00:00,43342.0,66335.0,11400.0,42100.0,3054.0,137730,66335.0
1991-11-01 00:00:00,44151.0,66773.0,11900.0,42400.0,2977.0,139775,66773.0
1991-11-08 00:00:00,43661.0,64904.0,11800.0,40700.0,3408.0,137673,64904.0
1991-11-15 00:00:00,43334.0,65336.0,11800.0,41000.0,3025.0,138604,65336.0
1991-11-22 00:00:00,43608.0,65319.0,11900.0,40600.0,3087.0,140153,65319.0
1991-11-29 00:00:00,45460.0,66027.0,12000.0,40800.0,2879.0,142650,66027.0
1991-12-06 00:00:00,46393.0,66397.0,12500.0,40400.0,2915.0,143692,66397.0
1991-12-13 00:00:00,46861.0,68075.0,10700.0,42900.0,3279.0,144896,68075.0
1991-12-20 00:00:00,45594.0,65442.0,10400.0,42300.0,3616.0,142480,65442.0
1991-12-27 00:00:00,46891.0,66229.0,10200.0,42100.0,3026.0,144710,66229.0
1992-01-03 00:00:00,48309.0,65039.0,10600.0,40700.0,3188.0,145185,65039.0
1992-01-10 00:00:00,45807.0,62567.0,10300.0,40000.0,3242.0,142876,62567.0
1992-01-17 00:00:00,46673.0,60770.0,8900.0,38900.0,3727.0,137967,60770.0
1992-01-24 00:00:00,44302.0,57182.0,8100.0,37100.0,3561.0,132738,57182.0
1992-01-31 00:00:00,42468.0,54046.0,7500.0,35400.0,3665.0,127538,54046.0
